sub,run,condition,gain,loss,RT,accept,response_int,participant_response
067,01,equalIndifference,36,8,1.44,1,4.0,strongly_accept
067,01,equalIndifference,36,12,1.955,1,4.0,strongly_accept
067,01,equalIndifference,14,6,1.031,1,4.0,strongly_accept
067,01,equalIndifference,20,8,1.853,1,4.0,strongly_accept
067,01,equalIndifference,16,6,1.338,1,4.0,strongly_accept
067,01,equalIndifference,12,19,1.749,0,1.0,strongly_reject
067,01,equalIndifference,32,14,1.854,1,4.0,strongly_accept
067,01,equalIndifference,20,20,2.061,1,3.0,weakly_accept
067,01,equalIndifference,20,5,1.548,1,4.0,strongly_accept
067,01,equalIndifference,22,11,1.957,1,4.0,strongly_accept
067,02,equalIndifference,34,7,1.543,1,4.0,strongly_accept
067,02,equalIndifference,40,7,1.031,1,4.0,strongly_accept
067,02,equalIndifference,38,13,1.34,1,4.0,strongly_accept
067,02,equalIndifference,34,20,1.443,1,4.0,strongly_accept
067,02,equalIndifference,18,10,1.443,1,4.0,strongly_accept
067,02,equalIndifference,30,11,1.339,1,4.0,strongly_accept
067,02,equalIndifference,26,11,1.544,1,4.0,strongly_accept
067,02,equalIndifference,40,10,1.546,1,4.0,strongly_accept
067,02,equalIndifference,20,18,1.954,0,1.0,strongly_reject
067,02,equalIndifference,14,10,2.268,1,3.0,weakly_accept
067,02,equalIndifference,10,16,2.164,0,1.0,strongly_reject
067,02,equalIndifference,24,15,1.856,1,3.0,weakly_accept
067,02,equalIndifference,28,16,2.06,1,3.0,weakly_accept
067,02,equalIndifference,30,20,1.854,1,3.0,weakly_accept
067,02,equalIndifference,14,18,2.368,0,1.0,strongly_reject
067,02,equalIndifference,16,11,3.296,1,3.0,weakly_accept
067,02,equalIndifference,32,7,1.237,1,4.0,strongly_accept
067,02,equalIndifference,12,18,1.955,0,1.0,strongly_reject
067,02,equalIndifference,38,18,1.546,1,4.0,strongly_accept
067,02,equalIndifference,40,8,1.341,1,4.0,strongly_accept
067,02,equalIndifference,20,16,1.855,1,3.0,weakly_accept
067,02,equalIndifference,18,8,1.853,1,4.0,strongly_accept
067,02,equalIndifference,40,5,1.648,1,4.0,strongly_accept
067,02,equalIndifference,12,15,1.545,0,1.0,strongly_reject
067,02,equalIndifference,30,16,3.499,1,4.0,strongly_accept
067,02,equalIndifference,20,11,1.753,1,3.0,weakly_accept
067,02,equalIndifference,12,14,2.059,0,2.0,weakly_reject
067,02,equalIndifference,40,17,1.34,1,4.0,strongly_accept
067,02,equalIndifference,26,5,1.34,1,4.0,strongly_accept
067,02,equalIndifference,18,6,1.545,1,4.0,strongly_accept
067,02,equalIndifference,28,7,1.542,1,4.0,strongly_accept
067,02,equalIndifference,16,9,1.957,1,3.0,weakly_accept
067,02,equalIndifference,16,7,2.678,1,4.0,strongly_accept
067,02,equalIndifference,30,7,1.236,1,4.0,strongly_accept
067,02,equalIndifference,12,6,1.75,1,3.0,weakly_accept
067,02,equalIndifference,10,12,1.751,0,1.0,strongly_reject
067,02,equalIndifference,16,15,2.059,0,2.0,weakly_reject
067,02,equalIndifference,16,8,1.75,1,4.0,strongly_accept
067,02,equalIndifference,28,18,2.059,1,4.0,strongly_accept
067,02,equalIndifference,34,15,2.163,1,3.0,weakly_accept
067,02,equalIndifference,24,11,1.956,1,4.0,strongly_accept
067,02,equalIndifference,34,12,2.366,1,3.0,weakly_accept
067,02,equalIndifference,24,20,2.369,0,2.0,weakly_reject
067,02,equalIndifference,22,16,2.679,1,3.0,weakly_accept
067,02,equalIndifference,20,6,2.162,1,4.0,strongly_accept
067,02,equalIndifference,24,16,2.987,1,3.0,weakly_accept
067,02,equalIndifference,26,13,2.474,1,4.0,strongly_accept
067,02,equalIndifference,16,20,1.751,0,1.0,strongly_reject
067,02,equalIndifference,10,19,2.37,0,1.0,strongly_reject
067,02,equalIndifference,18,11,2.674,1,3.0,weakly_accept
067,02,equalIndifference,12,8,2.264,1,3.0,weakly_accept
067,02,equalIndifference,40,15,2.061,1,4.0,strongly_accept
067,02,equalIndifference,24,6,1.648,1,4.0,strongly_accept
067,02,equalIndifference,30,18,2.061,1,3.0,weakly_accept
067,02,equalIndifference,36,14,1.852,1,4.0,strongly_accept
067,02,equalIndifference,36,19,2.473,1,3.0,weakly_accept
067,02,equalIndifference,26,18,2.366,1,3.0,weakly_accept
067,02,equalIndifference,30,12,2.059,1,3.0,weakly_accept
067,02,equalIndifference,18,17,2.368,0,2.0,weakly_reject
067,02,equalIndifference,22,18,1.954,0,2.0,weakly_reject
067,02,equalIndifference,36,11,1.751,1,3.0,weakly_accept
067,02,equalIndifference,32,15,1.956,1,4.0,strongly_accept
067,02,equalIndifference,32,11,3.397,1,4.0,strongly_accept
067,02,equalIndifference,36,9,1.751,1,4.0,strongly_accept
067,03,equalIndifference,16,12,1.957,1,3.0,weakly_accept
067,03,equalIndifference,38,5,1.236,1,4.0,strongly_accept
067,03,equalIndifference,40,9,1.031,1,4.0,strongly_accept
067,03,equalIndifference,20,14,1.546,1,3.0,weakly_accept
067,03,equalIndifference,40,13,2.06,1,3.0,weakly_accept
067,03,equalIndifference,10,13,1.545,0,1.0,strongly_reject
067,03,equalIndifference,24,19,2.987,1,3.0,weakly_accept
067,03,equalIndifference,34,18,1.954,1,3.0,weakly_accept
067,03,equalIndifference,10,5,2.471,1,3.0,weakly_accept
067,03,equalIndifference,14,20,1.647,0,1.0,strongly_reject
067,03,equalIndifference,22,15,2.782,1,3.0,weakly_accept
067,03,equalIndifference,38,11,1.854,1,4.0,strongly_accept
067,03,equalIndifference,16,14,2.471,0,2.0,weakly_reject
067,03,equalIndifference,32,16,2.883,1,3.0,weakly_accept
067,03,equalIndifference,14,17,2.061,0,1.0,strongly_reject
067,03,equalIndifference,34,10,1.749,1,4.0,strongly_accept
067,03,equalIndifference,36,5,1.543,1,4.0,strongly_accept
067,03,equalIndifference,22,14,1.443,1,3.0,weakly_accept
067,03,equalIndifference,32,6,2.163,1,4.0,strongly_accept
067,03,equalIndifference,12,12,2.368,0,2.0,weakly_reject
067,03,equalIndifference,26,7,2.678,1,3.0,weakly_accept
067,03,equalIndifference,24,7,2.058,1,4.0,strongly_accept
067,03,equalIndifference,32,18,2.884,1,3.0,weakly_accept
067,03,equalIndifference,10,14,1.752,0,1.0,strongly_reject
067,03,equalIndifference,40,14,2.574,1,3.0,weakly_accept
067,03,equalIndifference,14,19,2.679,0,1.0,strongly_reject
067,03,equalIndifference,34,17,2.059,1,3.0,weakly_accept
067,03,equalIndifference,10,8,2.884,1,3.0,weakly_accept
067,03,equalIndifference,18,18,2.266,0,2.0,weakly_reject
067,03,equalIndifference,26,8,2.162,1,3.0,weakly_accept
067,03,equalIndifference,36,13,2.472,1,3.0,weakly_accept
067,03,equalIndifference,10,9,2.471,0,1.0,strongly_reject
067,03,equalIndifference,30,15,2.882,1,3.0,weakly_accept
067,03,equalIndifference,22,12,2.474,1,3.0,weakly_accept
067,03,equalIndifference,14,5,0.0,0,,NoResp
067,03,equalIndifference,26,10,2.367,1,3.0,weakly_accept
067,03,equalIndifference,38,10,1.956,1,4.0,strongly_accept
067,03,equalIndifference,32,17,2.369,1,3.0,weakly_accept
067,03,equalIndifference,28,11,3.089,1,4.0,strongly_accept
067,03,equalIndifference,32,9,2.369,1,4.0,strongly_accept
067,03,equalIndifference,18,9,2.162,1,3.0,weakly_accept
067,03,equalIndifference,12,16,1.854,0,1.0,strongly_reject
067,03,equalIndifference,22,6,1.545,1,3.0,weakly_accept
067,03,equalIndifference,36,6,2.059,1,4.0,strongly_accept
067,03,equalIndifference,14,11,3.09,1,3.0,weakly_accept
067,03,equalIndifference,40,6,1.443,1,4.0,strongly_accept
067,03,equalIndifference,36,17,1.648,1,3.0,weakly_accept
067,03,equalIndifference,40,19,2.163,1,3.0,weakly_accept
067,03,equalIndifference,12,5,1.955,1,3.0,weakly_accept
067,03,equalIndifference,32,19,3.091,0,2.0,weakly_reject
067,03,equalIndifference,28,14,2.473,1,3.0,weakly_accept
067,03,equalIndifference,16,19,3.192,0,2.0,weakly_reject
067,03,equalIndifference,20,19,2.163,0,2.0,weakly_reject
067,03,equalIndifference,36,15,1.852,1,4.0,strongly_accept
067,03,equalIndifference,28,19,3.295,1,3.0,weakly_accept
067,03,equalIndifference,30,5,1.958,1,4.0,strongly_accept
067,03,equalIndifference,28,12,1.957,1,4.0,strongly_accept
067,03,equalIndifference,20,12,1.956,1,3.0,weakly_accept
067,03,equalIndifference,22,17,2.471,1,3.0,weakly_accept
067,03,equalIndifference,18,16,2.47,0,2.0,weakly_reject
067,03,equalIndifference,24,12,3.09,1,3.0,weakly_accept
067,03,equalIndifference,22,5,2.371,1,4.0,strongly_accept
067,03,equalIndifference,30,13,3.088,1,3.0,weakly_accept
067,03,equalIndifference,24,8,1.958,1,4.0,strongly_accept
067,04,equalIndifference,14,16,1.956,0,1.0,strongly_reject
067,04,equalIndifference,34,6,1.237,1,4.0,strongly_accept
067,04,equalIndifference,12,20,1.238,0,1.0,strongly_reject
067,04,equalIndifference,14,12,1.544,1,3.0,weakly_accept
067,04,equalIndifference,12,13,1.853,0,1.0,strongly_reject
067,04,equalIndifference,10,11,1.648,0,1.0,strongly_reject
067,04,equalIndifference,24,18,2.267,0,2.0,weakly_reject
067,04,equalIndifference,26,14,2.06,1,4.0,strongly_accept
067,04,equalIndifference,14,8,1.547,1,3.0,weakly_accept
067,04,equalIndifference,14,13,2.576,1,3.0,weakly_accept
067,04,equalIndifference,14,15,1.749,0,1.0,strongly_reject
067,04,equalIndifference,18,15,2.37,0,2.0,weakly_reject
067,04,equalIndifference,34,9,2.266,1,3.0,weakly_accept
067,04,equalIndifference,36,18,1.958,1,3.0,weakly_accept
067,04,equalIndifference,18,12,1.854,0,2.0,weakly_reject
067,04,equalIndifference,22,7,2.163,1,3.0,weakly_accept
067,04,equalIndifference,38,17,1.855,1,4.0,strongly_accept
067,04,equalIndifference,30,19,1.957,1,3.0,weakly_accept
067,04,equalIndifference,22,20,2.367,1,3.0,weakly_accept
067,04,equalIndifference,12,17,2.679,0,1.0,strongly_reject
067,04,equalIndifference,26,17,1.546,1,3.0,weakly_accept
067,04,equalIndifference,28,10,2.266,1,3.0,weakly_accept
067,04,equalIndifference,26,12,2.17,1,3.0,weakly_accept
067,04,equalIndifference,38,8,1.649,1,4.0,strongly_accept
067,04,equalIndifference,20,10,1.646,1,3.0,weakly_accept
067,04,equalIndifference,12,11,0.0,0,,NoResp
067,04,equalIndifference,26,20,1.649,1,4.0,strongly_accept
067,04,equalIndifference,28,13,2.06,1,4.0,strongly_accept
067,04,equalIndifference,36,20,1.853,1,3.0,weakly_accept
067,04,equalIndifference,30,9,1.649,1,4.0,strongly_accept
067,04,equalIndifference,26,19,1.546,1,3.0,weakly_accept
067,04,equalIndifference,18,7,1.234,1,3.0,weakly_accept
067,04,equalIndifference,38,12,1.442,1,3.0,weakly_accept
067,04,equalIndifference,22,9,1.439,1,4.0,strongly_accept
067,04,equalIndifference,10,6,1.853,1,3.0,weakly_accept
067,04,equalIndifference,18,13,1.954,1,3.0,weakly_accept
067,04,equalIndifference,30,6,1.646,1,3.0,weakly_accept
067,04,equalIndifference,22,13,1.236,1,3.0,weakly_accept
067,04,equalIndifference,20,17,1.855,1,4.0,strongly_accept
067,04,equalIndifference,32,8,1.751,1,4.0,strongly_accept
067,04,equalIndifference,10,17,1.546,0,1.0,strongly_reject
067,04,equalIndifference,40,20,1.441,1,4.0,strongly_accept
067,04,equalIndifference,24,10,1.751,1,3.0,weakly_accept
067,04,equalIndifference,34,16,1.34,1,3.0,weakly_accept
067,04,equalIndifference,40,16,1.44,1,3.0,weakly_accept
067,04,equalIndifference,34,5,1.647,1,4.0,strongly_accept
067,04,equalIndifference,18,5,1.753,1,4.0,strongly_accept
067,04,equalIndifference,20,13,1.648,1,3.0,weakly_accept
067,04,equalIndifference,28,15,2.679,1,3.0,weakly_accept
067,04,equalIndifference,14,7,1.647,1,3.0,weakly_accept
067,04,equalIndifference,38,16,1.543,1,4.0,strongly_accept
067,04,equalIndifference,36,16,1.546,1,3.0,weakly_accept
067,04,equalIndifference,34,11,1.749,1,4.0,strongly_accept
067,04,equalIndifference,38,7,1.855,1,4.0,strongly_accept
067,04,equalIndifference,28,6,2.575,1,4.0,strongly_accept
067,04,equalIndifference,18,19,1.954,0,1.0,strongly_reject
067,04,equalIndifference,40,11,1.853,1,3.0,weakly_accept
067,04,equalIndifference,12,7,2.68,1,4.0,strongly_accept
067,04,equalIndifference,16,18,1.545,0,1.0,strongly_reject
067,04,equalIndifference,26,6,1.959,1,4.0,strongly_accept
067,04,equalIndifference,26,15,1.959,1,3.0,weakly_accept
067,04,equalIndifference,24,5,1.65,1,4.0,strongly_accept
067,04,equalIndifference,32,10,2.265,1,4.0,strongly_accept
067,04,equalIndifference,16,10,1.854,1,3.0,weakly_accept
068,01,equalRange,6,17,1.75,1,4.0,strongly_accept
068,01,equalRange,11,15,2.472,1,4.0,strongly_accept
068,01,equalRange,5,14,2.164,1,3.0,weakly_accept
068,01,equalRange,7,15,2.059,1,4.0,strongly_accept
068,01,equalRange,15,15,2.678,1,4.0,strongly_accept
068,01,equalRange,12,16,2.572,1,4.0,strongly_accept
068,01,equalRange,20,18,1.648,1,4.0,strongly_accept
068,01,equalRange,12,11,2.576,1,4.0,strongly_accept
068,01,equalRange,12,9,1.649,1,4.0,strongly_accept
068,01,equalRange,15,9,1.956,1,4.0,strongly_accept
068,01,equalRange,13,15,1.649,0,1.0,strongly_reject
068,01,equalRange,15,11,1.34,1,4.0,strongly_accept
068,01,equalRange,17,15,1.237,1,4.0,strongly_accept
068,01,equalRange,20,9,1.853,1,4.0,strongly_accept
068,01,equalRange,18,20,2.163,0,1.0,strongly_reject
068,01,equalRange,7,5,1.959,1,3.0,weakly_accept
068,01,equalRange,19,10,2.269,1,4.0,strongly_accept
068,01,equalRange,17,8,2.576,1,4.0,strongly_accept
068,01,equalRange,14,19,1.958,0,2.0,weakly_reject
068,01,equalRange,17,16,2.163,1,3.0,weakly_accept
068,01,equalRange,7,9,1.443,1,3.0,weakly_accept
068,01,equalRange,6,20,2.266,0,1.0,strongly_reject
068,01,equalRange,5,8,1.752,0,2.0,weakly_reject
068,01,equalRange,18,5,1.337,1,4.0,strongly_accept
068,01,equalRange,5,5,1.443,1,3.0,weakly_accept
068,01,equalRange,14,18,1.545,0,2.0,weakly_reject
068,01,equalRange,6,14,1.75,0,1.0,strongly_reject
068,01,equalRange,9,14,1.339,0,1.0,strongly_reject
068,01,equalRange,11,11,2.368,1,3.0,weakly_accept
068,01,equalRange,12,8,1.237,1,3.0,weakly_accept
068,01,equalRange,10,18,1.647,0,2.0,weakly_reject
068,01,equalRange,11,12,1.955,0,1.0,strongly_reject
068,01,equalRange,5,18,1.34,0,1.0,strongly_reject
068,01,equalRange,16,16,1.543,0,2.0,weakly_reject
068,01,equalRange,5,11,1.751,0,2.0,weakly_reject
068,01,equalRange,14,7,2.164,1,4.0,strongly_accept
068,01,equalRange,18,12,1.339,1,4.0,strongly_accept
068,01,equalRange,19,18,1.545,1,3.0,weakly_accept
068,01,equalRange,11,19,1.339,0,1.0,strongly_reject
068,01,equalRange,16,14,2.577,1,3.0,weakly_accept
068,01,equalRange,11,6,1.441,1,4.0,strongly_accept
068,01,equalRange,11,5,1.134,1,4.0,strongly_accept
068,01,equalRange,8,7,1.34,1,3.0,weakly_accept
068,01,equalRange,7,11,1.958,0,1.0,strongly_reject
068,01,equalRange,20,15,2.163,1,3.0,weakly_accept
068,01,equalRange,13,5,1.237,1,3.0,weakly_accept
068,01,equalRange,8,18,1.547,0,1.0,strongly_reject
068,01,equalRange,11,20,2.369,0,1.0,strongly_reject
068,01,equalRange,14,12,1.854,1,3.0,weakly_accept
068,01,equalRange,10,7,2.061,1,3.0,weakly_accept
068,01,equalRange,14,5,0.927,1,4.0,strongly_accept
068,01,equalRange,14,9,0.927,1,4.0,strongly_accept
068,01,equalRange,6,10,1.442,0,1.0,strongly_reject
068,01,equalRange,18,13,1.751,1,4.0,strongly_accept
068,01,equalRange,16,17,1.237,1,3.0,weakly_accept
068,01,equalRange,17,20,1.546,0,1.0,strongly_reject
068,01,equalRange,13,8,1.34,1,4.0,strongly_accept
068,01,equalRange,19,9,1.031,1,4.0,strongly_accept
068,01,equalRange,9,17,1.339,0,1.0,strongly_reject
068,01,equalRange,8,13,2.163,0,1.0,strongly_reject
068,01,equalRange,14,20,1.959,0,1.0,strongly_reject
068,01,equalRange,10,13,1.545,0,1.0,strongly_reject
068,01,equalRange,20,8,1.133,1,4.0,strongly_accept
068,01,equalRange,18,7,0.824,1,4.0,strongly_accept
068,02,equalRange,11,17,2.161,0,1.0,strongly_reject
068,02,equalRange,13,16,2.781,0,1.0,strongly_reject
068,02,equalRange,9,16,1.751,0,2.0,weakly_reject
068,02,equalRange,13,14,1.75,0,1.0,strongly_reject
068,02,equalRange,14,10,1.339,1,4.0,strongly_accept
068,02,equalRange,14,11,1.134,1,4.0,strongly_accept
068,02,equalRange,10,19,1.751,0,1.0,strongly_reject
068,02,equalRange,20,12,1.65,1,4.0,strongly_accept
068,02,equalRange,8,14,1.956,0,1.0,strongly_reject
068,02,equalRange,9,12,1.75,0,1.0,strongly_reject
068,02,equalRange,10,9,1.442,1,3.0,weakly_accept
068,02,equalRange,12,10,1.237,1,3.0,weakly_accept
068,02,equalRange,16,7,1.236,1,4.0,strongly_accept
068,02,equalRange,19,16,1.237,1,4.0,strongly_accept
068,02,equalRange,9,6,1.751,1,3.0,weakly_accept
068,02,equalRange,19,17,1.442,1,3.0,weakly_accept
068,02,equalRange,5,19,1.133,0,1.0,strongly_reject
068,02,equalRange,16,13,1.648,1,3.0,weakly_accept
068,02,equalRange,7,12,2.779,0,1.0,strongly_reject
068,02,equalRange,7,16,1.442,0,2.0,weakly_reject
068,02,equalRange,19,6,1.237,1,4.0,strongly_accept
068,02,equalRange,19,12,1.03,1,4.0,strongly_accept
068,02,equalRange,17,12,1.134,1,3.0,weakly_accept
068,02,equalRange,8,11,1.237,0,1.0,strongly_reject
068,02,equalRange,18,18,2.064,0,2.0,weakly_reject
068,02,equalRange,15,7,1.545,1,4.0,strongly_accept
068,02,equalRange,16,10,1.545,1,3.0,weakly_accept
068,02,equalRange,9,19,1.337,0,1.0,strongly_reject
068,02,equalRange,20,19,1.443,1,3.0,weakly_accept
068,02,equalRange,11,16,1.647,0,2.0,weakly_reject
068,02,equalRange,16,19,1.649,0,2.0,weakly_reject
068,02,equalRange,6,9,1.441,0,1.0,strongly_reject
068,02,equalRange,11,13,1.441,0,1.0,strongly_reject
068,02,equalRange,6,13,1.855,0,1.0,strongly_reject
068,02,equalRange,12,5,1.339,1,4.0,strongly_accept
068,02,equalRange,18,16,1.441,1,3.0,weakly_accept
068,02,equalRange,8,9,1.337,0,2.0,weakly_reject
068,02,equalRange,17,19,1.44,0,1.0,strongly_reject
068,02,equalRange,15,6,1.752,1,4.0,strongly_accept
068,02,equalRange,19,8,1.647,1,4.0,strongly_accept
068,02,equalRange,14,6,1.134,1,4.0,strongly_accept
068,02,equalRange,5,17,1.44,0,1.0,strongly_reject
068,02,equalRange,6,7,2.78,0,2.0,weakly_reject
068,02,equalRange,12,20,2.573,0,1.0,strongly_reject
068,02,equalRange,10,8,2.268,1,4.0,strongly_accept
068,02,equalRange,12,6,1.752,1,3.0,weakly_accept
068,02,equalRange,8,17,1.135,0,1.0,strongly_reject
068,02,equalRange,8,5,1.852,0,2.0,weakly_reject
068,02,equalRange,12,12,1.648,1,3.0,weakly_accept
068,02,equalRange,14,15,1.443,1,4.0,strongly_accept
068,02,equalRange,19,13,1.545,0,1.0,strongly_reject
068,02,equalRange,16,18,2.471,0,1.0,strongly_reject
068,02,equalRange,17,11,1.338,1,4.0,strongly_accept
068,02,equalRange,6,15,1.44,0,1.0,strongly_reject
068,02,equalRange,11,14,2.163,0,2.0,weakly_reject
068,02,equalRange,6,8,1.854,0,2.0,weakly_reject
068,02,equalRange,19,15,1.03,1,4.0,strongly_accept
068,02,equalRange,18,8,1.338,1,4.0,strongly_accept
068,02,equalRange,14,17,1.546,0,2.0,weakly_reject
068,02,equalRange,5,7,2.471,0,1.0,strongly_reject
068,02,equalRange,15,18,2.472,0,2.0,weakly_reject
068,02,equalRange,13,11,2.266,1,4.0,strongly_accept
068,02,equalRange,18,6,1.647,1,3.0,weakly_accept
068,02,equalRange,5,20,1.237,0,1.0,strongly_reject
068,03,equalRange,20,17,1.338,1,4.0,strongly_accept
068,03,equalRange,7,13,1.337,0,1.0,strongly_reject
068,03,equalRange,15,10,1.856,1,4.0,strongly_accept
068,03,equalRange,17,10,1.34,1,3.0,weakly_accept
068,03,equalRange,7,17,1.234,0,1.0,strongly_reject
068,03,equalRange,8,8,1.341,1,3.0,weakly_accept
068,03,equalRange,6,19,1.443,0,1.0,strongly_reject
068,03,equalRange,12,13,2.575,0,1.0,strongly_reject
068,03,equalRange,13,9,2.266,1,4.0,strongly_accept
068,03,equalRange,17,7,2.163,1,4.0,strongly_accept
068,03,equalRange,10,14,2.061,0,1.0,strongly_reject
068,03,equalRange,13,13,1.648,0,2.0,weakly_reject
068,03,equalRange,17,17,1.34,1,3.0,weakly_accept
068,03,equalRange,6,5,3.089,1,3.0,weakly_accept
068,03,equalRange,7,18,0.822,1,3.0,weakly_accept
068,03,equalRange,15,20,2.677,0,1.0,strongly_reject
068,03,equalRange,8,10,2.882,0,1.0,strongly_reject
068,03,equalRange,9,11,2.677,0,1.0,strongly_reject
068,03,equalRange,13,6,1.545,1,4.0,strongly_accept
068,03,equalRange,9,5,1.546,1,3.0,weakly_accept
068,03,equalRange,12,15,1.648,0,1.0,strongly_reject
068,03,equalRange,9,20,2.574,0,1.0,strongly_reject
068,03,equalRange,13,12,2.369,1,3.0,weakly_accept
068,03,equalRange,17,9,1.957,1,3.0,weakly_accept
068,03,equalRange,20,20,1.441,1,3.0,weakly_accept
068,03,equalRange,14,13,2.574,1,3.0,weakly_accept
068,03,equalRange,13,17,1.752,0,2.0,weakly_reject
068,03,equalRange,20,16,1.651,1,3.0,weakly_accept
068,03,equalRange,5,12,1.441,0,1.0,strongly_reject
068,03,equalRange,7,7,1.132,1,3.0,weakly_accept
068,03,equalRange,16,5,1.751,1,4.0,strongly_accept
068,03,equalRange,8,20,1.441,0,1.0,strongly_reject
068,03,equalRange,20,7,1.547,1,4.0,strongly_accept
068,03,equalRange,9,15,2.266,0,1.0,strongly_reject
068,03,equalRange,20,13,1.34,1,4.0,strongly_accept
068,03,equalRange,16,6,1.133,1,4.0,strongly_accept
068,03,equalRange,15,5,1.336,1,4.0,strongly_accept
068,03,equalRange,9,7,1.751,1,3.0,weakly_accept
068,03,equalRange,10,5,1.132,1,4.0,strongly_accept
068,03,equalRange,5,13,1.235,0,1.0,strongly_reject
068,03,equalRange,14,14,1.649,0,2.0,weakly_reject
068,03,equalRange,10,12,1.443,0,2.0,weakly_reject
068,03,equalRange,12,17,2.368,0,1.0,strongly_reject
068,03,equalRange,5,10,1.546,0,1.0,strongly_reject
068,03,equalRange,17,18,2.062,0,2.0,weakly_reject
068,03,equalRange,19,11,1.341,1,4.0,strongly_accept
068,03,equalRange,19,14,1.442,1,4.0,strongly_accept
068,03,equalRange,9,9,2.061,1,3.0,weakly_accept
068,03,equalRange,19,5,1.236,1,4.0,strongly_accept
068,03,equalRange,6,12,1.854,0,1.0,strongly_reject
068,03,equalRange,12,19,1.853,0,1.0,strongly_reject
068,03,equalRange,17,13,1.856,1,3.0,weakly_accept
068,03,equalRange,20,11,2.471,1,4.0,strongly_accept
068,03,equalRange,13,19,1.545,0,1.0,strongly_reject
068,03,equalRange,13,10,2.988,1,4.0,strongly_accept
068,03,equalRange,8,15,1.34,0,1.0,strongly_reject
068,03,equalRange,20,6,1.134,1,4.0,strongly_accept
068,03,equalRange,13,20,1.443,0,1.0,strongly_reject
068,03,equalRange,9,18,1.442,0,1.0,strongly_reject
068,03,equalRange,15,14,1.545,0,2.0,weakly_reject
068,03,equalRange,9,8,2.268,1,3.0,weakly_accept
068,03,equalRange,5,16,2.885,0,1.0,strongly_reject
068,03,equalRange,11,9,1.752,1,4.0,strongly_accept
068,03,equalRange,5,6,2.577,0,2.0,weakly_reject
068,04,equalRange,9,13,1.341,0,1.0,strongly_reject
068,04,equalRange,10,20,1.751,0,1.0,strongly_reject
068,04,equalRange,13,7,1.645,1,4.0,strongly_accept
068,04,equalRange,5,15,2.679,0,1.0,strongly_reject
