sub,run,gain,loss,RT,participant_response
103,03,40,19,1.545,weakly_accept
103,03,12,5,1.648,weakly_accept
103,03,32,19,1.337,weakly_accept
103,03,28,14,3.196,weakly_accept
103,03,16,19,1.856,strongly_reject
103,03,20,19,1.954,strongly_reject
103,03,36,15,1.441,weakly_accept
103,03,28,19,1.647,weakly_accept
103,03,30,5,1.031,strongly_accept
103,03,28,12,1.237,weakly_accept
103,03,20,12,1.543,weakly_accept
103,03,22,17,3.605,weakly_reject
103,03,18,16,3.087,weakly_accept
103,03,24,12,3.088,weakly_accept
103,03,22,5,1.236,strongly_accept
103,03,30,13,2.576,strongly_accept
103,03,24,8,1.031,strongly_accept
103,04,14,16,2.575,weakly_reject
103,04,34,6,1.442,strongly_accept
103,04,12,20,2.992,weakly_reject
103,04,14,12,2.781,weakly_accept
103,04,12,13,2.158,strongly_reject
103,04,10,11,2.986,strongly_reject
103,04,24,18,3.189,weakly_reject
103,04,26,14,2.06,weakly_accept
103,04,14,8,2.57,weakly_accept
103,04,14,13,1.856,weakly_reject
103,04,14,15,1.752,weakly_reject
103,04,18,15,2.266,weakly_reject
103,04,34,9,1.031,strongly_accept
103,04,36,18,2.77,weakly_accept
103,04,18,12,3.193,weakly_reject
103,04,22,7,2.266,strongly_accept
103,04,38,17,1.132,strongly_accept
103,04,30,19,1.954,weakly_accept
103,04,22,20,2.06,weakly_reject
103,04,12,17,2.474,strongly_reject
103,04,26,17,3.501,weakly_accept
103,04,28,10,3.807,strongly_accept
103,04,26,12,1.854,weakly_accept
103,04,38,8,1.132,strongly_accept
103,04,20,10,1.236,weakly_accept
103,04,12,11,1.958,strongly_reject
103,04,26,20,1.546,weakly_reject
103,04,28,13,3.811,weakly_accept
103,04,36,20,0.0,NoResp
103,04,30,9,2.162,strongly_accept
103,04,26,19,1.237,weakly_accept
103,04,18,7,1.649,weakly_accept
103,04,38,12,1.545,strongly_accept
103,04,22,9,1.645,strongly_accept
103,04,10,6,2.265,weakly_reject
103,04,18,13,3.193,weakly_reject
103,04,30,6,1.337,strongly_accept
103,04,22,13,1.752,weakly_accept
103,04,20,17,2.165,weakly_reject
103,04,32,8,0.927,strongly_accept
103,04,10,17,1.545,strongly_reject
103,04,40,20,3.701,strongly_accept
103,04,24,10,2.06,weakly_accept
103,04,34,16,2.161,weakly_accept
103,04,40,16,1.956,strongly_accept
103,04,34,5,1.237,strongly_accept
103,04,18,5,1.544,strongly_accept
103,04,20,13,2.059,weakly_reject
103,04,28,15,2.369,weakly_accept
103,04,14,7,1.543,weakly_accept
103,04,38,16,1.545,strongly_accept
103,04,36,16,1.648,strongly_accept
103,04,34,11,1.854,strongly_accept
103,04,38,7,0.928,strongly_accept
103,04,28,6,0.927,strongly_accept
103,04,18,19,1.853,strongly_reject
103,04,40,11,1.031,strongly_accept
103,04,12,7,1.956,weakly_reject
103,04,16,18,3.501,strongly_reject
103,04,26,6,1.34,strongly_accept
103,04,26,15,2.059,weakly_accept
103,04,24,5,1.03,strongly_accept
103,04,32,10,1.029,strongly_accept
103,04,16,10,1.647,weakly_accept
104,01,6,17,2.061,strongly_reject
104,01,11,15,2.055,strongly_reject
104,01,5,14,1.548,strongly_reject
104,01,7,15,1.449,strongly_reject
104,01,15,15,2.169,weakly_reject
104,01,12,16,1.647,weakly_reject
104,01,20,18,2.163,weakly_accept
104,01,12,11,1.339,weakly_accept
104,01,12,9,1.339,strongly_accept
104,01,15,9,1.238,strongly_accept
104,01,13,15,1.546,weakly_reject
104,01,15,11,1.545,weakly_accept
104,01,17,15,1.443,weakly_accept
104,01,20,9,1.237,strongly_accept
104,01,18,20,1.546,weakly_reject
104,01,7,5,1.648,weakly_accept
104,01,19,10,1.544,strongly_accept
104,01,17,8,1.441,strongly_accept
104,01,14,19,1.855,weakly_reject
104,01,17,16,1.545,weakly_accept
104,01,7,9,1.855,weakly_reject
104,01,6,20,1.339,strongly_reject
104,01,5,8,1.547,weakly_reject
104,01,18,5,1.647,strongly_accept
104,01,5,5,1.546,weakly_reject
104,01,14,18,1.75,strongly_reject
104,01,6,14,1.752,strongly_reject
104,01,9,14,1.957,strongly_reject
104,01,11,11,1.442,weakly_reject
104,01,12,8,1.646,weakly_accept
104,01,10,18,1.443,strongly_reject
104,01,11,12,1.337,weakly_reject
104,01,5,18,1.339,strongly_reject
104,01,16,16,1.957,weakly_reject
104,01,5,11,2.267,strongly_reject
104,01,14,7,2.266,strongly_accept
104,01,18,12,1.958,strongly_accept
104,01,19,18,2.473,weakly_accept
104,01,11,19,2.163,strongly_reject
104,01,16,14,1.546,weakly_accept
104,01,11,6,2.165,weakly_accept
104,01,11,5,1.957,strongly_accept
104,01,8,7,1.853,weakly_accept
104,01,7,11,2.061,strongly_reject
104,01,20,15,1.649,strongly_reject
104,01,13,5,1.236,strongly_accept
104,01,8,18,1.339,strongly_reject
104,01,11,20,1.34,strongly_reject
104,01,14,12,1.751,weakly_accept
104,01,10,7,1.958,weakly_accept
104,01,14,5,1.237,strongly_accept
104,01,14,9,1.957,weakly_accept
104,01,6,10,1.75,strongly_reject
104,01,18,13,2.781,weakly_reject
104,01,16,17,1.957,strongly_reject
104,01,17,20,1.337,strongly_reject
104,01,13,8,2.162,strongly_accept
104,01,19,9,1.545,strongly_accept
104,01,9,17,1.339,strongly_reject
104,01,8,13,1.751,strongly_reject
104,01,14,20,1.239,strongly_reject
104,01,10,13,2.164,strongly_reject
104,01,20,8,1.851,strongly_accept
104,01,18,7,1.134,strongly_accept
104,02,11,17,1.647,strongly_reject
104,02,13,16,1.338,strongly_reject
104,02,9,16,0.927,strongly_reject
104,02,13,14,1.545,strongly_reject
104,02,14,10,2.263,weakly_accept
104,02,14,11,2.266,weakly_reject
104,02,10,19,1.545,strongly_reject
104,02,20,12,2.369,weakly_accept
104,02,8,14,1.442,strongly_reject
104,02,9,12,1.647,strongly_reject
104,02,10,9,2.058,weakly_accept
104,02,12,10,1.853,weakly_accept
104,02,16,7,2.163,strongly_accept
104,02,19,16,2.78,weakly_reject
104,02,9,6,1.854,strongly_accept
104,02,19,17,2.269,strongly_reject
104,02,5,19,1.029,strongly_reject
104,02,16,13,2.367,weakly_reject
104,02,7,12,1.957,strongly_reject
104,02,7,16,1.236,strongly_reject
104,02,19,6,2.263,strongly_accept
104,02,19,12,2.884,weakly_accept
104,02,17,12,2.06,weakly_accept
104,02,8,11,1.44,strongly_reject
104,02,18,18,2.06,strongly_reject
104,02,15,7,1.65,strongly_accept
104,02,16,10,2.469,weakly_accept
104,02,9,19,1.75,strongly_reject
104,02,20,19,2.574,weakly_reject
104,02,11,16,1.746,strongly_reject
104,02,16,19,1.444,strongly_reject
104,02,6,9,1.958,strongly_reject
104,02,11,13,1.752,strongly_reject
104,02,6,13,1.132,strongly_reject
104,02,12,5,1.545,strongly_accept
104,02,18,16,2.058,weakly_reject
104,02,8,9,1.855,strongly_reject
104,02,17,19,2.267,strongly_reject
104,02,15,6,1.648,strongly_accept
104,02,19,8,1.339,strongly_accept
104,02,14,6,1.03,strongly_accept
104,02,5,17,1.03,strongly_reject
104,02,6,7,1.749,strongly_reject
104,02,12,20,2.266,strongly_reject
104,02,10,8,2.058,weakly_accept
104,02,12,6,1.955,strongly_accept
104,02,8,17,1.135,strongly_reject
104,02,8,5,2.267,weakly_accept
104,02,12,12,1.648,weakly_reject
104,02,14,15,2.059,strongly_reject
104,02,19,13,2.882,weakly_accept
104,02,16,18,1.545,strongly_reject
104,02,17,11,2.367,weakly_accept
104,02,6,15,1.648,strongly_reject
104,02,11,14,1.544,strongly_reject
104,02,6,8,2.06,weakly_reject
104,02,19,15,2.37,strongly_reject
104,02,18,8,1.956,strongly_accept
104,02,14,17,2.161,strongly_reject
104,02,5,7,2.058,strongly_reject
104,02,15,18,2.37,strongly_reject
104,02,13,11,2.88,weakly_reject
104,02,18,6,1.236,strongly_accept
104,02,5,20,1.339,strongly_reject
104,03,20,17,2.263,strongly_reject
104,03,7,13,1.545,strongly_reject
104,03,15,10,2.159,weakly_accept
104,03,17,10,2.162,weakly_accept
104,03,7,17,1.236,strongly_reject
104,03,8,8,1.853,strongly_reject
104,03,6,19,1.439,strongly_reject
104,03,12,13,1.134,strongly_reject
104,03,13,9,2.674,weakly_accept
104,03,17,7,1.132,strongly_accept
104,03,10,14,1.649,strongly_reject
104,03,13,13,1.442,strongly_reject
104,03,17,17,1.031,strongly_reject
104,03,6,5,1.956,weakly_accept
104,03,7,18,1.237,strongly_reject
104,03,15,20,1.956,strongly_reject
104,03,8,10,2.062,strongly_reject
104,03,9,11,1.03,strongly_reject
104,03,13,6,1.648,strongly_accept
104,03,9,5,1.547,strongly_accept
104,03,12,15,1.34,strongly_reject
104,03,9,20,1.029,strongly_reject
104,03,13,12,2.676,strongly_reject
104,03,17,9,1.442,strongly_accept
104,03,20,20,1.442,strongly_reject
104,03,14,13,1.648,weakly_reject
104,03,13,17,1.441,strongly_reject
104,03,20,16,1.75,weakly_reject
104,03,5,12,1.441,strongly_reject
104,03,7,7,1.234,strongly_reject
104,03,16,5,2.368,strongly_accept
104,03,8,20,1.135,strongly_reject
104,03,20,7,1.03,strongly_accept
104,03,9,15,1.236,strongly_reject
104,03,20,13,2.264,weakly_accept
104,03,16,6,1.44,strongly_accept
104,03,15,5,1.34,strongly_accept
104,03,9,7,1.646,weakly_accept
104,03,10,5,1.956,strongly_accept
104,03,5,13,1.133,strongly_reject
104,03,14,14,1.031,strongly_reject
104,03,10,12,1.749,strongly_reject
104,03,12,17,1.648,strongly_reject
104,03,5,10,1.545,strongly_reject
104,03,17,18,1.648,strongly_reject
104,03,19,11,2.265,weakly_accept
104,03,19,14,1.75,weakly_accept
104,03,9,9,1.134,strongly_reject
104,03,19,5,1.132,strongly_accept
104,03,6,12,1.134,strongly_reject
104,03,12,19,1.957,strongly_reject
104,03,17,13,1.956,weakly_reject
104,03,20,11,1.134,strongly_accept
104,03,13,19,1.134,strongly_reject
104,03,13,10,2.369,weakly_accept
104,03,8,15,1.03,strongly_reject
104,03,20,6,1.131,strongly_accept
104,03,13,20,0.929,strongly_reject
104,03,9,18,1.133,strongly_reject
104,03,15,14,1.853,weakly_reject
104,03,9,8,2.162,weakly_accept
104,03,5,16,1.853,strongly_reject
104,03,11,9,1.853,weakly_accept
104,03,5,6,1.442,strongly_reject
104,04,9,13,1.341,strongly_reject
104,04,10,20,1.237,strongly_reject
104,04,13,7,1.956,strongly_accept
104,04,5,15,1.339,strongly_reject
104,04,18,19,2.163,strongly_reject
104,04,8,16,1.443,strongly_reject
104,04,17,14,2.37,weakly_reject
104,04,17,6,1.134,strongly_accept
104,04,15,17,1.855,weakly_reject
104,04,16,8,1.133,strongly_accept
104,04,15,19,1.133,strongly_reject
104,04,11,7,1.957,strongly_accept
104,04,16,11,1.03,strongly_accept
104,04,15,8,1.03,strongly_accept
104,04,7,14,1.031,strongly_reject
104,04,18,11,1.854,strongly_accept
104,04,5,9,1.236,strongly_reject
104,04,6,18,1.237,strongly_reject
104,04,10,17,1.133,strongly_reject
104,04,10,15,1.236,strongly_reject
104,04,17,5,1.236,strongly_accept
104,04,7,20,0.928,strongly_reject
104,04,10,10,1.443,strongly_reject
104,04,6,16,1.237,strongly_reject
104,04,16,12,2.779,weakly_accept
104,04,20,14,1.957,weakly_reject
104,04,19,7,2.677,strongly_reject
104,04,18,15,1.442,strongly_reject
104,04,11,8,1.439,strongly_accept
104,04,18,14,1.958,weakly_reject
104,04,11,18,1.34,strongly_reject
104,04,13,18,1.236,strongly_reject
104,04,8,19,1.341,strongly_reject
104,04,16,9,1.031,strongly_accept
104,04,8,12,1.441,strongly_reject
104,04,16,20,1.133,strongly_reject
104,04,9,10,1.339,strongly_reject
104,04,19,19,1.339,strongly_reject
104,04,20,10,1.751,strongly_accept
104,04,18,17,1.955,weakly_reject
104,04,7,10,2.059,strongly_reject
104,04,15,13,2.47,weakly_reject
104,04,12,14,2.368,strongly_reject
104,04,14,16,1.649,strongly_reject
104,04,14,8,2.778,strongly_accept
104,04,19,20,1.956,strongly_reject
104,04,6,11,1.957,strongly_reject
104,04,7,6,2.162,weakly_accept
104,04,8,6,2.164,weakly_accept
104,04,10,6,2.47,strongly_accept
104,04,10,11,2.164,strongly_reject
104,04,12,18,1.236,strongly_reject
104,04,16,15,2.987,weakly_reject
104,04,15,12,2.781,weakly_accept
104,04,10,16,1.749,strongly_reject
104,04,15,16,2.266,strongly_reject
104,04,7,8,1.751,strongly_reject
104,04,20,5,1.339,strongly_accept
104,04,12,7,1.546,weakly_accept
104,04,7,19,1.032,strongly_reject
104,04,6,6,1.751,strongly_reject
104,04,18,10,1.854,weakly_accept
104,04,11,10,2.473,weakly_accept
104,04,18,9,1.543,strongly_accept
105,01,14,14,1.442,strongly_reject
105,01,26,9,1.134,strongly_accept
105,01,20,8,0.928,strongly_accept
105,01,30,14,0.825,strongly_accept
105,01,22,8,1.029,strongly_accept
105,01,16,5,1.029,strongly_accept
105,01,30,8,0.926,strongly_accept
105,01,30,10,0.928,strongly_accept
105,01,12,19,1.441,strongly_reject
105,01,12,10,1.854,strongly_reject
105,01,28,20,1.236,strongly_accept
105,01,10,20,1.031,strongly_reject
105,01,16,16,1.029,strongly_reject
105,01,10,10,1.133,strongly_reject
105,01,28,8,0.823,strongly_accept
105,01,32,20,1.133,strongly_accept
105,01,18,14,1.647,strongly_reject
105,01,10,18,1.339,strongly_reject
105,01,36,12,1.03,strongly_accept
105,01,28,5,0.823,strongly_accept
105,01,36,7,0.825,strongly_accept
105,01,38,20,1.133,strongly_accept
105,01,12,9,1.339,strongly_reject
105,01,18,20,1.546,strongly_reject
105,01,34,8,0.824,strongly_accept
105,01,14,6,0.928,strongly_accept
105,01,32,5,0.824,strongly_accept
105,01,32,12,1.132,strongly_accept
105,01,22,11,2.473,strongly_accept
105,01,36,10,0.824,strongly_accept
105,01,24,17,0.825,strongly_accept
105,01,32,14,0.929,strongly_accept
105,01,10,15,1.545,strongly_reject
105,01,16,6,1.34,strongly_accept
105,01,20,7,0.721,strongly_accept
105,01,32,13,0.824,strongly_accept
105,01,20,20,1.03,strongly_reject
105,01,20,5,0.721,strongly_accept
105,01,28,9,0.824,strongly_accept
105,01,16,13,0.72,strongly_accept
105,01,26,16,1.031,strongly_accept
105,01,38,9,0.825,strongly_accept
105,01,36,8,0.823,strongly_accept
105,01,24,14,1.134,strongly_accept
105,01,38,19,0.722,strongly_accept
105,01,28,17,0.926,strongly_accept
105,01,30,17,0.823,strongly_accept
105,01,40,12,0.825,strongly_accept
105,01,22,10,0.823,strongly_accept
105,01,22,19,1.032,strongly_accept
105,01,34,13,0.825,strongly_accept
105,01,16,17,1.236,strongly_reject
105,01,38,6,0.823,strongly_accept
105,01,38,15,1.032,strongly_accept
105,01,34,19,1.236,strongly_accept
105,01,38,14,0.825,strongly_accept
105,01,24,13,1.028,strongly_accept
105,01,10,7,1.34,strongly_reject
105,01,24,9,0.722,strongly_accept
105,01,20,9,1.031,strongly_accept
105,01,14,9,1.03,strongly_accept
105,01,40,18,0.824,strongly_accept
105,01,34,14,0.722,strongly_accept
105,01,20,15,1.441,strongly_accept
105,02,26,5,0.927,strongly_accept
105,02,32,15,0.926,strongly_accept
105,02,16,20,1.442,strongly_reject
105,02,28,16,1.029,strongly_accept
105,02,18,10,1.03,strongly_accept
105,02,16,9,1.751,strongly_accept
105,02,16,15,1.543,strongly_reject
105,02,36,9,0.927,strongly_accept
105,02,16,7,0.826,strongly_accept
105,02,12,18,1.031,strongly_reject
105,02,34,20,0.927,strongly_accept
105,02,32,7,0.823,strongly_accept
105,02,30,16,0.824,strongly_accept
105,02,12,6,1.132,strongly_reject
105,02,10,12,1.133,strongly_reject
105,02,40,8,0.928,strongly_accept
105,02,28,18,1.235,strongly_accept
105,02,26,13,0.927,strongly_accept
105,02,20,11,0.829,strongly_accept
105,02,22,18,0.927,strongly_accept
105,02,24,16,0.721,strongly_accept
105,02,34,7,0.722,strongly_accept
105,02,26,11,0.824,strongly_accept
105,02,14,10,1.442,strongly_accept
105,02,10,16,1.133,strongly_reject
105,02,20,16,1.03,strongly_accept
105,02,18,17,1.543,strongly_reject
105,02,36,14,1.032,strongly_accept
105,02,18,11,1.444,strongly_accept
105,02,40,5,0.824,strongly_accept
105,02,40,10,0.824,strongly_accept
105,02,10,19,1.235,strongly_reject
105,02,20,18,1.132,strongly_accept
105,02,22,16,1.234,strongly_accept
105,02,16,11,1.236,strongly_accept
105,02,18,6,1.134,strongly_accept
105,02,30,11,0.825,strongly_accept
105,02,28,7,0.823,strongly_accept
105,02,18,8,0.824,strongly_accept
105,02,24,15,0.822,strongly_accept
105,02,40,7,0.824,strongly_accept
105,02,26,18,1.238,strongly_accept
105,02,36,11,0.927,strongly_accept
105,02,12,8,1.546,strongly_reject
105,02,40,17,0.926,strongly_accept
105,02,34,12,1.029,strongly_accept
105,02,30,7,0.929,strongly_accept
105,02,40,15,0.721,strongly_accept
105,02,30,18,0.926,strongly_accept
105,02,36,19,0.825,strongly_accept
105,02,38,13,0.723,strongly_accept
105,02,16,8,1.031,strongly_accept
105,02,14,18,1.031,strongly_reject
105,02,32,11,1.134,strongly_accept
105,02,30,20,1.029,strongly_accept
105,02,12,15,1.235,strongly_reject
105,02,38,18,0.928,strongly_accept
105,02,20,6,1.751,strongly_accept
105,02,24,6,1.028,strongly_accept
105,02,24,20,2.164,weakly_accept
105,02,12,14,1.237,strongly_reject
105,02,30,12,0.825,strongly_accept
105,02,34,15,0.928,strongly_accept
105,02,24,11,0.823,strongly_accept
105,03,32,6,1.031,strongly_accept
105,03,12,12,0.927,strongly_reject
105,03,20,14,0.926,strongly_accept
105,03,30,5,0.823,strongly_accept
105,03,40,19,1.029,strongly_accept
105,03,34,10,0.928,strongly_accept
105,03,38,5,0.928,strongly_accept
105,03,28,19,1.237,strongly_accept
105,03,16,19,1.237,strongly_reject
105,03,24,7,0.823,strongly_accept
105,03,36,6,0.824,strongly_accept
105,03,28,11,0.721,strongly_accept
105,03,12,5,1.65,strongly_accept
105,03,20,19,1.646,weakly_accept
105,03,34,17,0.928,strongly_accept
105,03,40,6,0.824,strongly_accept
105,03,30,13,0.824,strongly_accept
105,03,14,11,1.443,weakly_accept
105,03,24,8,0.824,strongly_accept
105,03,10,13,1.341,strongly_reject
105,03,26,7,0.823,strongly_accept
105,03,32,9,0.825,strongly_accept
105,03,16,14,2.266,strongly_accept
105,03,26,8,0.824,strongly_accept
105,03,38,11,0.825,strongly_accept
105,03,38,10,0.822,strongly_accept
105,03,16,12,1.339,weakly_accept
105,03,14,19,1.339,strongly_reject
105,03,28,14,0.927,strongly_accept
105,03,24,19,1.03,strongly_accept
105,03,22,5,1.34,strongly_accept
105,03,34,18,0.825,strongly_accept
105,03,32,16,0.824,strongly_accept
105,03,36,13,1.031,strongly_accept
105,03,10,8,1.34,strongly_reject
105,03,22,14,1.441,strongly_accept
105,03,22,12,1.03,strongly_accept
105,03,28,12,0.824,strongly_accept
105,03,18,9,0.927,strongly_accept
105,03,10,5,1.235,strongly_accept
105,03,36,15,0.721,strongly_accept
105,03,40,13,0.722,strongly_accept
105,03,32,17,0.825,strongly_accept
105,03,32,18,0.722,strongly_accept
105,03,22,17,1.855,weakly_accept
105,03,26,10,1.133,strongly_accept
105,03,18,16,1.853,weakly_reject
105,03,12,16,1.546,strongly_reject
105,03,40,14,1.03,strongly_accept
105,03,10,14,1.339,strongly_reject
105,03,10,9,1.958,weakly_reject
105,03,18,18,1.236,strongly_reject
105,03,36,17,1.03,strongly_accept
105,03,14,5,1.649,weakly_accept
105,03,14,17,1.443,strongly_reject
105,03,24,12,0.928,strongly_accept
105,03,22,15,1.134,strongly_accept
105,03,14,20,1.649,strongly_reject
105,03,20,12,1.134,strongly_accept
105,03,30,15,1.133,strongly_accept
105,03,22,6,1.029,strongly_accept
105,03,40,9,0.722,strongly_accept
105,03,36,5,0.825,strongly_accept
105,03,32,19,0.727,strongly_accept
105,04,30,19,1.028,strongly_accept
105,04,36,20,0.824,strongly_accept
105,04,40,20,0.722,strongly_accept
105,04,18,7,1.236,strongly_accept
105,04,38,16,1.133,strongly_accept
105,04,40,11,0.823,strongly_accept
105,04,36,18,0.927,strongly_accept
105,04,16,10,1.545,weakly_accept
105,04,36,16,0.824,strongly_accept
105,04,30,9,0.722,strongly_accept
105,04,34,11,0.722,strongly_accept
105,04,26,19,0.824,strongly_accept
105,04,38,17,0.824,strongly_accept
105,04,32,10,0.927,strongly_accept
105,04,34,16,0.927,strongly_accept
105,04,18,5,1.029,strongly_accept
105,04,22,13,0.928,strongly_accept
105,04,22,9,0.824,strongly_accept
105,04,22,20,2.06,weakly_reject
105,04,34,6,0.825,strongly_accept
105,04,26,12,1.237,strongly_accept
105,04,18,13,1.648,weakly_accept
105,04,10,17,1.235,strongly_reject
105,04,12,13,1.443,strongly_reject
105,04,20,13,1.133,strongly_accept
105,04,22,7,1.551,strongly_accept
105,04,26,14,1.031,strongly_accept
105,04,14,7,2.265,weakly_accept
105,04,34,5,0.721,strongly_accept
105,04,16,18,1.237,strongly_reject
105,04,28,6,0.928,strongly_accept
105,04,24,5,0.823,strongly_accept
105,04,26,20,1.853,weakly_accept
105,04,12,20,1.441,strongly_reject
105,04,14,15,1.235,strongly_reject
105,04,26,15,1.133,strongly_accept
105,04,28,10,0.722,strongly_accept
105,04,32,8,0.927,strongly_accept
105,04,12,7,1.235,weakly_accept
105,04,26,6,0.925,strongly_accept
105,04,40,16,0.927,strongly_accept
105,04,28,13,0.824,strongly_accept
105,04,14,8,1.442,strongly_accept
105,04,18,19,1.03,strongly_reject
105,04,26,17,0.825,strongly_accept
105,04,20,17,1.443,weakly_accept
105,04,28,15,1.133,strongly_accept
105,04,14,12,2.162,weakly_reject
105,04,24,18,1.028,strongly_accept
105,04,10,6,2.059,weakly_reject
105,04,24,10,1.442,strongly_accept
105,04,30,6,0.825,strongly_accept
105,04,38,8,0.927,strongly_accept
105,04,38,12,0.926,strongly_accept
105,04,14,13,1.238,strongly_reject
105,04,12,17,1.03,strongly_reject
105,04,10,11,0.926,strongly_reject
105,04,18,15,1.545,strongly_reject
105,04,20,10,1.956,strongly_accept
105,04,12,11,1.237,strongly_reject
105,04,18,12,1.546,strongly_accept
105,04,38,7,0.927,strongly_accept
105,04,14,16,1.442,strongly_reject
105,04,34,9,0.825,strongly_accept
106,01,5,11,1.133,strongly_reject
106,01,20,18,1.236,strongly_accept
106,01,19,10,1.237,strongly_accept
106,01,7,5,1.439,strongly_reject
106,01,6,14,1.544,strongly_reject
106,01,18,5,0.926,strongly_accept
106,01,18,13,1.236,strongly_accept
106,01,17,20,1.236,strongly_reject
106,01,17,16,1.235,strongly_reject
106,01,7,15,1.338,strongly_reject
106,01,11,19,1.337,strongly_reject
