stimulus,condition,rt1,resp1,rt2,resp2,rt3,resp3,rt4,resp4,rt5,resp5,enter_rt,enter_resp,unknown,subject,session
93536,3,1560,9,804,3,326,5,940,3,1132,6,218,-35,,14,3
16754,3,1149,1,263,6,1226,7,613,5,248,4,230,4,,14,3
82168,0,1277,8,331,2,226,1,613,6,248,8,229,-35,,14,3
94587,4,1363,9,2081,4,221,5,800,8,426,7,215,-35,,14,3
87873,4,1821,8,267,7,272,8,517,7,347,-35,0,-48,,14,3
53679,0,1114,5,390,3,507,6,648,7,359,9,242,-35,,14,3
61261,2,2091,6,175,1,159,2,198,6,208,1,1207,-35,,15,1
95873,2,1886,9,207,5,258,8,422,7,304,3,401,-35,,15,1
84374,0,1611,8,122,4,226,3,904,7,180,4,552,-35,,15,1
65812,2,1422,6,158,5,253,8,298,1,149,2,211,-35,,15,1
52381,0,2026,5,158,2,335,3,654,8,184,1,288,-35,,15,1
87427,2,1216,8,122,7,931,4,180,2,340,7,273,-35,,15,1
31946,2,1382,3,498,1,346,9,730,4,99,6,570,-35,,15,1
18737,0,1605,1,235,8,245,7,622,3,272,7,219,-35,,15,1
94523,2,1084,9,207,4,173,5,548,2,168,3,223,-35,,15,1
65252,2,1146,6,190,5,248,2,271,5,203,2,224,-35,,15,1
56973,2,1264,5,167,6,235,9,371,7,294,3,501,-35,,15,1
63784,2,1516,6,626,3,180,7,663,8,353,1,922,-2,,15,1
56123,2,1179,5,153,6,203,1,154,2,176,3,183,-35,,15,1
63843,2,1312,6,281,3,785,8,307,4,199,3,242,-35,,15,1
12652,2,896,1,167,2,203,6,240,5,344,2,210,-35,,15,1
73125,2,1241,7,213,3,362,1,445,2,189,5,178,-35,,15,1
45873,2,970,4,181,5,230,8,822,7,499,3,220,-35,,15,1
86184,0,1287,8,176,6,1040,1,163,8,198,4,196,-35,,15,1
74525,2,1647,7,212,4,659,5,226,2,148,5,228,-35,,15,1
78145,0,1042,7,190,8,258,1,535,4,249,5,179,-35,,15,1
69743,2,1785,6,299,9,493,7,640,4,222,3,205,-35,,15,1
18197,2,1138,1,226,8,231,1,231,9,307,7,261,-35,,15,1
43194,2,2153,6,230,5,235,1,523,9,357,4,201,-35,,15,1
23943,2,1190,2,240,3,248,9,407,4,204,3,218,-35,,15,1
59263,2,1638,5,204,9,2478,2,175,6,204,3,501,-35,,15,1
87425,2,1725,8,216,7,740,4,181,2,225,5,160,-35,,15,1
46945,0,1172,4,226,6,290,9,580,4,162,5,202,-35,,15,1
84269,0,1757,8,781,4,354,2,1000,6,298,9,220,-35,,15,1
65956,0,2351,6,331,5,299,9,367,5,176,6,215,-35,,15,1
58659,2,1110,5,1167,5,189,8,236,6,521,5,208,9,,15,1
37812,2,1201,3,284,7,204,8,671,1,163,2,152,-35,,15,1
31459,0,1043,3,262,1,298,4,550,5,212,9,183,-35,,15,1
94278,2,1167,9,367,4,422,2,549,7,208,8,279,-35,,15,1
46973,0,1319,4,235,6,982,8,525,9,308,7,313,3,,15,1
52714,2,1104,5,271,2,522,7,630,1,190,4,160,-35,,15,1
94525,2,1069,9,880,4,235,5,240,8,307,5,575,-35,,15,1
74395,2,1119,7,253,4,227,3,445,9,343,5,202,-35,,15,1
94695,2,1084,9,226,4,212,6,491,9,385,5,156,-35,,15,1
37192,2,968,3,285,7,727,1,458,9,331,5,228,-35,,15,1
52718,2,1373,5,281,2,803,7,399,1,222,8,261,-35,,15,1
43945,2,2792,4,299,3,440,9,408,4,189,5,521,5,,15,1
38195,0,1617,3,248,8,390,1,459,9,303,5,215,-35,,15,1
65269,2,1366,6,253,5,608,2,503,6,185,9,210,-35,,15,1
43143,2,1090,4,291,3,589,1,767,4,336,-2,1400,3,,15,1
37146,0,1102,3,284,7,399,1,430,4,185,6,284,-35,,15,1
39561,2,1806,3,276,9,294,5,285,6,340,1,191,-35,,15,1
74273,2,1242,7,235,4,1555,2,262,7,267,3,246,-35,,15,1
31945,2,1234,3,234,1,363,9,576,4,171,5,225,-35,,15,1
95865,2,1156,9,289,5,359,8,581,6,202,5,252,-35,,15,1
18631,2,890,1,181,8,235,6,713,3,221,1,160,-35,,15,1
71259,2,1080,7,258,1,249,2,431,5,226,9,265,-35,,15,1
25946,2,1007,2,221,5,340,9,885,4,181,6,247,-35,,15,1
71878,2,1407,7,903,1,222,8,235,7,190,8,206,-35,,15,1
86184,0,1196,8,213,6,822,1,181,8,189,4,197,-35,,15,1
31942,2,910,3,221,1,222,9,681,4,203,2,192,-35,,15,1
43946,2,1144,4,300,3,694,9,867,4,177,6,246,-35,,15,1
52656,2,1126,5,212,2,231,6,599,5,154,6,219,-35,,15,1
92659,2,951,9,494,2,294,6,808,5,158,9,220,-35,,15,1
43942,2,1104,4,195,3,558,9,448,4,231,2,173,-35,,15,1
56143,2,1331,5,144,6,290,1,194,2,272,4,906,-35,,15,1
63192,2,1116,6,263,3,877,9,1868,1,806,-35,0,-48,,15,1
97378,2,1158,9,321,7,395,3,435,7,222,8,237,-35,,15,1
74378,2,1055,7,249,4,508,3,567,7,185,8,261,-35,,15,1
23146,2,900,2,181,3,258,1,485,4,176,6,243,-35,,15,1
46945,0,1237,4,168,6,298,9,463,4,117,5,443,-35,,15,1
65818,2,1196,6,221,5,363,8,590,1,153,8,233,-35,,15,1
45231,2,1066,4,163,5,266,2,413,3,221,1,247,-35,,15,1
97819,2,977,9,448,7,276,8,936,1,240,9,293,-35,,15,1
26184,2,1256,2,185,6,272,1,281,8,348,4,206,-35,,15,1
71265,2,1153,7,877,1,171,2,213,6,230,5,256,-35,,15,1
84374,0,1003,8,217,4,258,3,703,7,222,4,215,-35,,15,1
18737,0,852,1,203,8,376,7,577,3,303,7,219,-35,,15,1
65956,0,1487,6,185,5,226,9,499,5,131,6,196,-35,,15,1
78145,0,1044,7,168,8,243,1,427,4,131,5,165,-35,,15,1
69731,2,1099,6,231,9,721,7,217,3,204,1,187,-35,,15,1
23194,2,1041,2,144,3,209,1,408,9,225,4,183,-35,,15,1
59271,2,1025,5,190,9,999,2,230,7,244,1,165,-35,,15,1
94612,2,1055,9,221,4,163,6,307,1,154,2,196,-35,,15,1
46973,0,1180,4,158,6,358,9,494,7,277,3,246,-35,,15,1
38195,0,1239,3,226,8,235,1,672,9,257,5,211,-35,,15,1
25958,2,987,2,203,5,272,9,671,5,181,8,192,-35,,15,1
38714,2,854,3,280,8,367,7,472,1,258,4,167,3,,15,1
14612,2,1227,1,426,4,199,6,439,1,177,2,233,-35,,15,1
27427,2,977,2,335,7,325,4,855,2,234,7,211,-35,,15,1
52695,2,2189,5,276,2,899,6,403,9,390,5,216,-35,,15,1
59431,2,1448,5,217,9,844,4,514,3,253,1,189,-35,,15,1
14259,2,1161,7,1523,1,189,4,235,2,348,5,199,9,,15,1
31459,0,974,3,235,1,1176,4,194,5,272,9,178,-35,,15,1
71925,2,1263,7,244,1,236,9,717,2,221,5,197,-35,,15,1
46923,2,937,4,203,6,900,9,416,5,918,3,224,-35,,15,1
97146,2,1070,9,389,7,372,1,389,4,159,6,224,-35,,15,1
14631,2,1288,1,480,4,245,6,331,3,257,1,260,-35,,15,1
84269,0,2427,8,389,4,349,2,781,6,304,9,228,-35,,15,1
52381,0,1280,5,253,2,686,3,330,8,262,1,211,-35,,15,1
37146,0,1252,3,235,7,298,1,281,4,204,6,191,-35,,15,1
45256,2,1207,4,222,5,267,2,289,5,490,6,283,-35,,15,1
31459,0,1669,3,211,1,244,4,462,5,218,9,183,-35,,15,1
84269,0,1714,8,244,4,267,2,362,5,805,9,250,-35,,15,1
46945,0,1312,4,190,6,377,9,830,4,190,5,188,-35,,15,1
52381,0,1100,5,254,2,248,3,427,8,262,1,201,-35,,15,1
95925,2,1141,9,249,5,248,9,553,2,231,5,183,-35,,15,1
37146,0,930,3,422,7,844,1,380,4,218,6,205,-35,,15,1
94587,2,881,9,248,4,244,5,523,8,266,7,252,-35,,15,1
43714,2,1306,4,208,3,558,7,508,1,212,4,197,-35,,15,1
39737,2,1103,3,335,9,430,7,650,3,298,7,256,-35,,15,1
87142,2,1045,8,190,7,339,1,481,4,235,2,188,-35,,15,1
12619,2,836,1,136,2,312,6,508,1,277,9,328,-35,,15,1
42397,2,913,4,226,2,245,3,399,9,617,7,228,-35,,15,1
25695,2,1193,2,290,5,1104,6,294,9,340,5,201,-35,,15,1
65614,2,1158,6,266,5,240,6,417,1,253,4,169,-35,,15,1
23819,2,906,2,154,3,271,8,740,1,167,9,206,-35,,15,1
65874,2,1054,6,158,5,257,8,535,7,554,4,156,-35,,15,1
84595,2,1135,8,830,4,127,5,694,9,257,5,170,-35,,15,1
65956,0,1439,6,216,5,245,9,644,5,171,6,197,-35,,15,1
61927,2,1183,6,207,1,299,9,1628,2,589,7,320,-35,,15,1
42586,2,1257,4,299,2,658,5,203,8,308,6,183,-35,,15,1
59459,2,1097,5,272,9,1117,4,212,5,463,9,183,-35,,15,1
37461,2,864,3,244,7,1154,4,154,6,267,1,179,-35,,15,1
65878,2,1504,6,586,5,221,8,207,7,235,8,184,-35,,15,1
97427,2,980,9,303,7,758,4,349,2,321,7,215,-35,,15,1
19274,2,869,1,509,9,380,2,521,7,226,4,243,-35,,15,1
61846,2,989,6,208,1,326,8,526,4,231,6,237,-35,,15,1
84374,0,961,8,339,4,1278,3,312,7,267,4,256,-35,,15,1
63146,2,821,6,367,3,494,1,353,4,172,6,247,-35,,15,1
38195,0,804,3,372,8,248,1,677,9,244,5,191,-35,,15,1
46973,0,1169,4,209,6,312,9,544,7,295,3,255,-35,,15,1
19565,2,792,1,236,9,303,5,536,6,203,5,228,-35,,15,1
18145,2,808,1,222,8,263,1,366,4,172,5,206,-35,,15,1
27843,2,1352,2,321,7,212,8,304,4,782,3,205,-35,,15,1
65843,2,1591,6,180,5,390,8,366,4,209,3,164,-35,,15,1
18737,0,795,1,157,8,250,7,709,3,256,7,4,8,,15,1
86527,2,1200,8,213,6,253,5,358,2,362,7,183,-35,,15,1
81819,2,1242,8,812,1,240,8,608,1,232,9,223,-35,,15,1
27146,2,1190,2,240,7,330,1,444,4,213,6,248,-35,,15,1
86184,0,1171,8,235,6,276,8,1718,1,417,8,349,4,,15,1
65926,2,1395,6,185,5,226,9,508,2,203,6,205,-35,,15,1
25861,2,1198,2,225,5,245,8,535,6,225,1,197,-35,,15,1
84618,2,1095,8,252,4,241,6,644,1,208,8,219,-35,,15,1
58656,2,1169,5,235,8,258,6,285,8,501,-35,0,-48,,15,1
27394,2,962,2,285,7,476,3,354,9,398,4,229,-35,,15,1
73145,2,1312,7,236,3,349,1,494,4,177,5,525,-35,,15,1
45959,2,1588,4,190,5,345,9,252,5,291,9,301,-35,,15,1
58439,2,1244,5,235,8,266,4,450,3,226,9,310,-35,,15,1
78145,0,1041,7,194,8,308,1,367,4,172,5,242,-35,,15,1
92586,2,1727,9,239,2,217,5,412,8,189,6,197,-35,,15,1
65956,0,999,6,271,5,385,9,376,5,144,6,233,-35,,15,1
38194,2,1042,3,244,8,239,1,668,9,317,4,174,-35,,15,1
26561,2,1111,2,167,6,230,5,222,6,308,1,138,-35,,15,1
74614,2,1271,7,630,4,204,6,608,1,444,4,129,-35,,15,1
56946,2,2159,5,222,6,244,9,448,4,163,6,242,-35,,15,1
86184,0,1247,8,240,6,253,8,627,4,335,8,545,4,,15,1
25819,2,1495,2,230,5,531,8,499,1,259,9,227,-35,,15,1
59259,2,1444,5,280,9,818,2,335,5,267,9,182,-35,,15,1
59469,2,869,5,277,9,598,4,318,6,444,9,233,-35,,15,1
18184,2,721,1,222,8,221,1,176,8,298,4,170,-35,,15,1
46945,0,1470,4,181,6,299,9,616,4,167,5,193,-35,,15,1
81274,2,1305,8,234,1,204,2,390,4,1172,7,251,-35,,15,1
71818,2,1622,7,280,1,208,8,189,1,195,8,243,-35,,15,1
65973,2,1116,6,207,5,295,9,407,7,313,6,827,3,,15,1
42718,2,2871,4,254,2,1163,7,280,1,204,8,233,-35,,15,1
78145,0,1105,7,231,8,257,1,685,4,199,5,183,-35,,15,1
73745,2,1175,7,221,6,321,7,2078,4,149,5,252,-35,,15,1
84269,0,1151,8,230,4,290,2,781,6,258,9,274,-35,,15,1
37374,2,966,3,298,7,350,3,357,7,453,4,170,-35,,15,1
84314,2,938,8,294,4,277,6,885,1,239,4,248,-35,,15,1
23192,2,1112,2,217,3,303,1,331,9,330,2,192,-35,,15,1
38195,0,848,3,221,8,317,1,386,9,289,5,311,-35,,15,1
63952,2,2063,6,253,3,431,9,745,5,234,2,211,-35,,15,1
38746,2,1112,3,249,8,399,7,403,4,231,6,256,-35,,15,1
52381,0,1760,5,813,2,253,3,590,8,339,1,243,-35,,15,1
84374,0,1940,8,530,4,327,3,1140,7,267,4,187,-35,,15,1
31459,0,1310,3,626,1,349,4,272,5,381,9,242,-35,,15,1
37146,0,957,3,303,7,695,1,494,4,226,6,183,-35,,15,1
81252,2,996,8,257,1,240,2,363,5,244,2,183,-35,,15,1
95658,2,1314,9,252,5,240,6,249,5,244,8,201,-35,,15,1
81231,2,1126,8,270,1,222,2,217,3,285,1,210,-35,,15,1
92714,2,927,9,276,5,67,2,1321,7,435,1,895,4,,15,1
59439,2,1308,5,335,9,1410,4,468,3,312,9,260,-35,,15,1
43712,2,2103,4,236,3,381,7,512,1,245,2,220,-35,,15,1
78718,2,1000,7,208,8,190,7,1104,1,185,8,383,-35,,15,1
18461,2,938,1,249,8,658,4,236,6,234,1,175,-35,,15,1
26146,2,1284,2,276,6,904,1,216,4,195,6,264,-35,,15,1
26525,2,932,2,244,6,248,5,818,2,244,5,233,-35,,15,1
63814,2,1691,6,390,3,494,8,418,1,316,4,238,-35,,15,1
18737,0,844,1,326,8,781,7,659,3,648,7,338,-35,,15,1
23843,2,833,2,276,3,290,8,353,4,404,8,292,-35,,15,1
37431,2,986,3,302,7,458,4,231,6,435,1,225,-35,,15,1
46973,0,1160,4,221,6,336,9,649,7,263,3,237,-35,,15,1
59584,2,1594,5,258,9,280,5,377,8,348,4,216,-35,,15,1
86197,2,932,8,266,6,349,1,304,9,371,4,184,-35,,15,1
12719,2,1536,1,213,2,353,7,636,1,355,9,255,-35,,15,1
43126,2,2028,4,212,3,340,1,294,2,677,6,260,-35,,15,1
65956,0,1242,6,221,5,700,9,704,5,217,6,255,-35,,15,1
59787,2,1164,5,290,9,440,7,248,8,181,7,242,-35,,15,1
46973,0,1002,4,208,6,275,9,972,7,559,3,347,-35,,15,1
61956,2,1137,6,612,1,605,9,485,5,280,6,283,-35,,15,1
86184,0,2572,8,248,6,317,4,249,8,945,1,238,-35,,15,1
31459,0,857,3,367,1,792,4,280,5,318,9,269,-35,,15,1
42319,2,1095,4,212,2,254,3,385,1,277,9,210,-35,,15,1
26319,2,871,2,450,6,252,3,249,1,254,9,310,-35,,15,1
73739,2,1180,7,272,3,257,7,545,3,495,9,306,-35,,15,1
52584,2,987,5,626,2,244,5,230,8,239,4,261,-35,,15,1
23865,2,1860,2,204,3,312,8,791,6,235,5,237,-35,,15,1
42381,2,2033,4,203,2,218,3,421,8,326,1,234,-35,,15,1
14263,2,1178,1,699,4,441,2,445,6,294,3,201,-35,,15,1
86923,2,959,8,235,6,317,9,413,2,499,3,324,-35,,15,1
45942,2,1025,4,180,5,277,9,544,4,271,2,197,-35,,15,1
65942,2,1094,6,230,5,367,9,572,4,245,2,183,-35,,15,1
12781,2,1180,1,157,2,249,7,731,8,180,1,174,-35,,15,1
56378,2,902,5,127,6,289,3,631,7,167,8,187,-35,,15,1
37146,0,861,3,439,7,239,1,239,4,154,6,260,-35,,15,1
27458,2,1455,2,166,7,1759,4,148,5,203,8,178,-35,,15,1
42737,2,1795,4,189,2,235,7,335,-2,480,3,266,7,,15,1
12386,2,844,1,144,2,195,3,712,8,194,6,201,-35,,15,1
23925,2,1048,2,130,3,313,9,12,6,824,2,176,5,,15,1
39469,2,823,3,230,9,767,4,285,6,258,9,328,-35,,15,1
43978,2,0,29,1054,4,117,3,476,9,995,7,145,8,,15,1
38195,0,973,3,235,8,248,1,608,9,222,5,356,-35,,15,1
37469,2,1070,3,371,7,248,4,577,6,213,9,241,-35,,15,1
25865,2,1468,2,194,5,208,8,603,6,230,5,228,-35,,15,1
18737,0,896,1,240,8,189,7,432,3,238,7,1526,-35,,15,1
61278,2,1128,6,189,1,177,2,348,7,177,8,201,-35,,15,1
94384,2,817,9,2137,4,231,3,826,8,262,4,438,-35,,15,1
84374,0,1162,8,208,4,186,3,753,7,212,4,361,-35,,15,1
26381,2,1251,2,408,6,304,3,408,8,289,1,174,-35,,15,1
46945,0,1139,4,159,6,239,9,494,4,127,5,188,-35,,15,1
26123,2,956,2,271,6,544,1,272,2,167,3,196,-35,,15,1
63865,2,1751,6,258,3,299,8,395,6,244,5,215,-35,,15,1
84312,2,1441,8,885,4,218,3,535,1,236,2,256,-35,,15,1
84269,0,967,8,248,4,290,2,1310,6,335,9,224,-35,,15,1
52319,2,1899,5,508,2,203,3,267,1,271,9,201,-35,,15,1
52381,0,1351,5,772,2,180,3,1091,8,221,1,197,-35,,15,1
87469,2,1370,8,171,7,299,4,536,6,257,9,183,-35,,15,1
95927,2,1210,9,244,5,254,9,722,2,685,7,220,-35,,15,1
81978,2,1742,8,812,1,355,9,603,7,131,8,188,-35,,15,1
74238,2,1925,7,1341,4,299,2,763,3,312,8,238,-35,,15,1
14656,2,1462,1,253,4,385,6,436,5,194,6,255,-35,,15,1
52737,2,1308,5,217,2,844,7,218,3,225,7,297,-35,,15,1
78145,0,1098,7,172,8,262,1,481,4,149,5,202,-35,,15,1
39458,2,796,3,302,9,562,4,123,5,261,8,183,-35,,15,1
43123,2,2325,6,194,5,462,1,127,2,140,3,133,-35,,15,1
23814,2,1121,2,204,3,335,8,808,1,408,4,293,-35,,15,1
78658,2,1556,7,236,8,276,6,1182,5,262,8,188,-35,,15,1
27871,2,1013,2,694,7,344,8,294,7,303,1,183,-35,,15,1
23738,2,910,2,167,3,317,7,358,3,358,8,215,-35,,15,1
38125,2,726,3,239,8,394,1,146,2,348,5,197,-35,,15,1
65956,0,1119,6,207,5,331,9,33,-35,0,-48,0,-48,,15,1
18737,0,1131,1,213,8,254,7,672,3,353,7,257,-35,,15,1
78631,2,1170,7,173,8,216,6,391,3,243,1,243,-35,,15,1
45952,2,959,4,155,5,298,9,621,5,267,2,220,-35,,15,1
46973,0,1176,4,172,6,326,9,517,7,235,3,279,-35,,15,1
46187,2,957,4,154,6,235,1,203,8,222,7,192,-35,,15,1
37123,2,835,3,617,7,303,1,68,2,162,3,69,-35,,15,1
78145,0,1836,7,90,8,334,1,517,4,91,6,637,-35,,15,1
14394,2,1163,1,803,4,118,3,467,9,344,4,115,-35,,15,1
71978,2,1217,7,367,1,267,9,430,7,99,8,178,-35,,15,1
86386,2,918,8,230,6,741,3,294,8,231,6,160,-35,,15,1
97873,2,855,9,344,7,150,8,208,7,503,6,638,-35,,15,1
56565,2,1023,5,154,6,162,5,191,6,188,5,434,-35,,15,1
52381,0,1147,5,208,2,171,3,440,8,221,1,143,-35,,15,1
74694,2,1112,7,1031,4,132,6,512,9,271,4,289,-35,,15,1
61439,2,944,6,253,1,239,4,345,3,258,9,433,-35,,15,1
31459,0,808,3,330,1,563,4,176,5,272,9,269,-35,,15,1
27123,2,1066,2,817,7,340,1,66,2,145,3,210,-35,,15,1
86184,0,908,8,167,6,530,1,199,8,308,4,211,-35,,15,1
25238,2,1616,2,239,5,281,2,240,3,298,8,210,-35,,15,1
86943,2,2700,8,199,6,339,9,463,4,285,3,497,-35,,15,1
58739,2,1144,5,271,8,331,7,440,3,372,9,342,-35,,15,1
94258,2,991,9,1167,4,190,2,276,5,239,8,196,-35,,15,1
95695,2,1124,9,267,5,195,6,308,9,284,5,224,-35,,15,1
63126,2,1210,6,235,3,826,1,213,2,253,6,224,-35,,15,1
37146,0,895,3,1181,7,430,1,327,4,727,6,246,-35,,15,1
74565,2,1979,7,1245,4,118,5,289,6,181,5,224,-35,,15,1
95946,2,1162,9,349,5,654,3,758,4,213,6,260,-35,,15,1
84374,0,3539,8,271,4,541,3,426,7,239,4,176,-35,,15,1
71231,2,1306,7,367,4,1260,2,136,3,288,1,316,-35,,15,1
46945,0,1078,4,185,6,272,9,444,4,180,5,188,-35,,15,1
97195,2,1053,9,285,7,526,4,560,9,348,5,306,-35,,15,1
84269,0,1233,8,226,4,322,2,545,6,272,9,255,-35,,15,1
19718,2,931,1,240,9,276,7,477,1,195,8,255,-35,,15,1
87387,2,1011,8,236,7,276,3,294,8,231,7,247,-35,,15,1
23714,2,889,2,235,3,326,7,444,1,253,4,157,-35,,15,1
78738,2,800,7,199,8,199,7,335,3,281,8,288,-35,,15,1
87871,2,1073,8,153,7,191,8,494,7,308,1,161,-35,,15,1
86392,2,1074,8,185,6,285,3,440,9,440,2,174,-35,,15,1
65923,2,1329,6,148,5,322,9,412,2,258,3,333,-35,,15,1
38195,0,819,3,217,8,290,1,263,9,243,5,215,-35,,15,1
95956,2,1840,9,212,5,245,9,280,5,167,6,233,-35,,15,1
37146,0,912,3,221,7,294,1,362,4,132,6,214,-35,,15,1
84374,0,859,8,216,4,396,3,848,7,472,4,174,-35,,15,1
42697,2,1861,4,194,2,235,6,427,9,580,7,206,-35,,15,1
42561,2,1020,4,226,2,231,5,230,6,339,1,211,-35,,15,1
38181,2,789,3,239,8,772,1,199,8,176,1,220,-35,,15,1
38787,2,921,3,622,8,149,7,198,8,163,7,265,-35,,15,1
78145,0,992,7,172,8,267,1,221,2,427,5,178,-35,,15,1
65846,2,1740,6,216,5,208,8,344,4,217,6,210,-35,,15,1
69427,2,1388,6,299,9,563,4,239,2,312,7,220,-35,,15,1
14314,2,755,1,194,2,1751,3,339,1,207,4,165,-35,,15,1
31812,2,901,3,285,1,235,8,66,5,698,1,155,2,,15,1
14269,2,1751,1,207,4,227,2,312,6,372,9,373,-35,,15,1
73971,2,1016,7,1251,3,640,9,830,7,258,1,269,-35,,15,1
61438,2,1593,6,258,1,244,4,535,3,372,8,242,-35,,15,1
46945,0,1114,4,194,6,322,9,453,4,162,5,261,-35,,15,1
46973,0,950,4,190,6,317,9,821,7,204,3,256,-35,,15,1
38459,2,1012,3,325,8,536,4,171,5,295,9,273,-35,,15,1
84373,2,978,8,2000,4,250,3,535,7,185,3,215,-35,,15,1
65956,0,888,6,207,5,268,9,316,5,204,6,383,-35,,15,1
38195,0,856,3,230,8,331,1,277,9,280,5,198,-35,,15,1
46192,2,1043,4,167,6,226,1,317,9,335,5,534,-35,,15,1
92731,2,1598,9,316,2,366,7,559,1,245,3,1183,-35,,15,1
23197,2,929,2,171,3,235,1,340,9,449,7,201,-35,,15,1
84269,0,1112,8,198,4,240,2,950,6,217,9,223,-35,,15,1
42619,2,1068,4,167,2,194,6,412,4,1157,-35,0,-48,,15,1
52381,0,1141,5,189,2,172,3,407,8,198,1,169,-35,,15,1
26971,2,920,2,185,6,377,9,534,7,203,1,151,-35,,15,1
97438,2,879,9,312,7,230,4,732,3,202,8,192,-35,,15,1
18737,0,770,1,139,8,180,7,631,3,531,3,225,7,,15,1
63719,2,1403,6,203,3,298,7,289,1,204,9,237,-35,,15,1
43874,2,1049,4,181,-2,912,8,235,7,180,4,178,-35,,15,1
84274,2,896,8,361,4,208,2,512,7,253,4,288,-35,,15,1
27845,2,906,2,197,7,199,8,644,4,162,5,192,-35,,15,1
43873,2,1957,4,168,3,648,8,495,7,262,3,575,-35,,15,1
39712,2,837,3,230,9,339,7,343,4,516,-35,0,-48,,15,1
12697,2,954,1,167,2,185,6,376,9,512,7,187,-35,,15,1
26927,2,1376,2,204,6,234,9,567,2,221,7,688,-35,,15,1
97431,2,1016,9,175,7,217,4,431,3,212,1,210,-35,,15,1
84652,2,910,8,180,4,185,6,435,5,221,2,187,-35,,15,1
81878,2,898,8,198,1,171,8,390,7,157,8,179,-35,,15,1
87186,2,1754,8,180,7,249,1,194,8,262,6,356,-35,,15,1
31459,0,857,3,225,1,744,4,162,5,199,9,233,-35,,15,1
38146,2,807,3,226,8,239,1,535,4,126,6,228,-35,,15,1
25619,2,989,2,197,5,217,6,594,1,190,9,223,-35,,15,1
81465,2,988,8,222,1,220,4,217,6,1090,5,196,-35,,15,1
86184,0,1704,8,162,6,285,4,167,8,430,4,142,-35,,15,1
14592,2,1767,1,175,4,172,5,449,9,262,5,169,-35,,15,1
71459,2,1165,7,222,1,207,4,263,5,189,9,219,-35,,15,1
38195,0,737,3,193,8,248,1,508,6,494,5,201,-35,,15,1
65956,0,1126,6,175,5,199,9,212,5,190,6,796,-35,,15,1
94594,2,819,9,234,4,190,5,408,9,267,4,210,-35,,15,1
37458,2,915,3,758,7,512,4,162,5,345,8,169,-35,,15,1
12378,2,861,1,145,2,203,3,544,3,266,7,144,8,,15,1
56925,2,1090,5,172,6,203,9,321,2,244,5,159,-35,,15,1
73787,2,1488,7,222,3,312,7,499,8,226,7,178,-35,,15,1
19439,2,790,1,172,9,289,7,732,2,503,9,296,-35,,15,1
27387,2,1050,2,221,7,212,3,386,8,312,7,206,-35,,15,1
27846,2,1012,2,244,7,222,8,585,4,331,6,232,-35,,15,1
45971,2,914,4,171,5,208,9,380,7,289,1,202,-35,,15,1
18737,0,799,1,881,8,207,7,659,3,347,7,193,-35,,15,1
63942,2,1495,6,203,3,234,9,366,4,231,2,192,-35,,15,1
31459,0,737,3,279,1,235,4,549,5,221,9,251,-35,,15,1
43814,2,998,4,176,3,253,8,417,1,162,4,146,-35,,15,1
61952,2,1121,6,203,1,221,7,312,5,322,2,177,-35,,15,1
12745,2,802,1,167,2,234,7,285,4,221,5,192,-35,,15,1
74381,2,1621,7,367,4,209,3,544,8,176,1,169,-35,,15,1
84374,0,1058,8,212,4,171,3,563,7,230,4,256,-35,,15,1
84269,0,1275,8,230,4,604,2,812,6,217,9,191,-35,,15,1
78614,2,1167,7,167,8,208,6,516,1,262,4,138,-35,,15,1
46142,2,1340,4,167,6,275,1,226,4,358,2,192,-35,,15,1
52587,2,880,5,190,2,198,5,189,8,229,4,397,-35,,15,1
52563,2,945,5,199,2,193,5,180,6,322,3,560,-35,,15,1
23126,2,1239,2,140,3,213,1,453,2,171,6,160,-35,,15,1
94659,2,1407,9,179,4,194,6,421,5,212,9,219,-35,,15,1
73719,2,1284,7,153,6,234,7,608,1,121,9,228,-35,,15,1
73925,2,979,7,158,3,535,9,248,2,180,5,142,-35,,15,1
56971,2,1060,5,154,6,202,9,522,7,193,1,115,-35,,15,1
37186,2,937,3,184,7,244,1,622,8,176,6,205,-35,,15,1
59569,2,1290,5,171,9,189,5,458,6,189,9,228,-35,,15,1
14274,2,1258,1,162,4,203,2,584,7,198,4,188,-35,,15,1
97395,2,1096,9,166,7,800,3,202,9,189,5,187,-35,,15,1
37145,2,1106,3,189,7,252,1,913,4,153,5,233,-35,,15,1
87423,2,997,8,175,7,207,4,422,2,216,3,269,-35,,15,1
78145,0,975,7,153,8,216,1,472,4,139,5,170,-35,,15,1
92318,2,1021,9,275,2,217,3,512,1,149,8,151,-35,,15,1
52381,0,1785,5,1359,2,81,3,293,8,180,1,137,-35,,15,1
58712,2,970,5,180,8,257,7,335,1,167,2,146,-35,,15,1
25959,2,1370,2,170,5,176,9,276,5,676,9,228,-35,,15,1
14581,2,1517,1,225,4,162,5,381,8,485,4,302,-35,,15,1
42392,2,1585,4,212,2,185,3,418,9,248,5,510,-35,,15,1
45656,2,1064,4,157,5,172,6,230,5,163,6,178,-35,,15,1
37146,0,932,3,343,7,440,1,667,4,144,6,201,-35,,15,1
86184,0,1320,8,212,6,230,4,604,1,203,8,476,4,,15,1
46945,0,1259,4,158,6,226,9,385,4,180,5,174,-35,,15,1
46973,0,1066,4,149,6,225,9,549,7,222,3,210,-35,,15,1
